序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
260,初中数学教学中培养学生主动提问能力的有效途径,孙艳芬,课程教育研究,2019-04-12,2,0,2,4724
261,新课改下如何构建高效数学课堂,富小军,课程教育研究,2019-04-12,2,0,2,4724
262,高考解析几何化动态问题为“静态问题”,李倩；赵临龙,课程教育研究,2019-04-12,1,0,1,4724
263,关于初中数学几何推理与图形证明对策的探索,王伦生,课程教育研究,2019-04-12,1,0,1,4724
264,中职数学教学中“情感、态度、价值观”的实现策略,裴怀珍,课程教育研究,2019-04-12,1,0,1,4724
265,中学信息技术课堂导入方法的应用研究,陈晓清,课程教育研究,2019-04-12,0,0,0,4724
266,自主合作学习模式在中职数学教学中的分析,张睿,课程教育研究,2019-04-12,0,0,0,4724
267,试论九年级数学第一轮复习有效作业的设计,詹双全,课程教育研究,2019-04-12,0,0,0,4724
268,在问题解决中培养中学生的计算思维,王玉英,课程教育研究,2019-04-12,2,0,2,4724
269,浅析高中数学函数问题的多元化解题方法探究,寇旭艳,课程教育研究,2019-04-12,5,0,5,4724
270,学习迁移理论在高中数学教学中的应用,任林林；李容,课程教育研究,2019-04-12,1,0,1,4724
271,新课改下初中数学教学方法的改革与创新,郭洪军,课程教育研究,2019-04-12,5,0,5,4724
272,新课改背景下高中数学课堂提问策略探析,方琼,课程教育研究,2019-04-12,1,0,1,4724
273,微课程在高中数学教学中的设计与开发应用,王光图,课程教育研究,2019-04-12,1,0,1,4724
274,"建构数学学习共同体,促进学生个性化学习",赵宪霞,课程教育研究,2019-04-12,1,0,1,4724
275,凹凸函数在不等式证明中的巧用,任莉丽,课程教育研究,2019-04-12,0,0,0,4724
276,高中物理合作学习课堂教学策略,马兴福,课程教育研究,2019-04-12,3,0,3,4724
277,微积分中函数极限的几种常用求解方法与策略,张新文,课程教育研究,2019-04-12,0,0,0,4724
278,浅析初中信息技术教学的小组合作模式探究,陈瑞琼,课程教育研究,2019-04-12,2,0,2,4724
279,初中数学课堂教学中学生自主学习能力的培养,陈茵茹,课程教育研究,2019-04-12,8,0,8,4724
280,新时代背景下数学教学工作的改进,王惠；王娟,课程教育研究,2019-04-12,1,0,1,4724
281,浅论初中物理趣味性教学的探究与实践,何继庭,课程教育研究,2019-04-12,1,0,1,4724
282,初中化学安全教育的知识与生活的教学研究,文俊雄,课程教育研究,2019-04-12,1,0,1,4724
283,融合信息技术  培养核心素养——高中化学课堂教学,吴世旗,课程教育研究,2019-04-12,9,0,9,4724
284,素养类学科教学中的“四化”培养模式的研究与实践,刘菲,课程教育研究,2019-04-12,0,0,0,4724
285,探究如何高效开展初中道德与法治教学,唐枫林,课程教育研究,2019-04-12,1,0,1,4724
286,投身生活熔炉  炼就写作之功,冉令英,课程教育研究,2019-04-12,0,0,0,4724
287,基于学生问题意识培养的情境创设策略研究,黄建法,课程教育研究,2019-04-12,1,0,1,4724
288,试论如何提高高中生的地理实践能力,张龙涛,课程教育研究,2019-04-12,3,0,3,4724
289,低成本实验在高中物理教学中的应用,周万里,课程教育研究,2019-04-12,2,0,2,4724
290,化学教学中如何培养学生自主学习能力,杨向荣,课程教育研究,2019-04-12,2,0,2,4724
291,高中物理教学中核心素养的培养策略,刘建钊,课程教育研究,2019-04-12,4,0,4,4724
292,高中化学课程教学中核心素养培养的教学策略分析,林佳昆,课程教育研究,2019-04-12,5,0,5,4724
293,谈实验在初中物理教学中的作用,李军红,课程教育研究,2019-04-12,1,0,1,4724
294,"优化学生非智力因素,规范初中生生物答题",张景义,课程教育研究,2019-04-12,1,0,1,4724
295,因材施教原则在化学教学中的体现——化学教学中如何进行分层辅导,董倩,课程教育研究,2019-04-12,3,0,3,4724
296,浅谈地理新课程德育实施模式,黄卫丹,课程教育研究,2019-04-12,0,0,0,4724
297,初中科学实验中的观察能力的培养探究,杨艳,课程教育研究,2019-04-12,1,0,1,4724
298,试析新课改背景下高中物理力学教学的策略,陈文,课程教育研究,2019-04-12,5,0,5,4724
299,初中生物生活化教学探究,夏家佳,课程教育研究,2019-04-12,1,0,1,4724
300,试析初中物理课堂互动讨论教学模式的构建,徐进旭,课程教育研究,2019-04-12,5,0,5,4724
301,古诗词在初中生物课堂的应用研究,叶媞芳,课程教育研究,2019-04-12,1,0,1,4724
302,激发集体荣誉感  培养责任意识——班级管理工作案例,李影,课程教育研究,2019-04-12,1,0,1,4724
303,浅析初中班主任德育教育工作,谭桂超,课程教育研究,2019-04-12,3,0,3,4724
304,高中化学教学中渗透绿色化学教育的探索与实践,何小贵,课程教育研究,2019-04-12,8,0,8,4724
305,基于2017版新课标中学物理教师素养结构研究,秦子政；陈文略,课程教育研究,2019-04-12,0,0,0,4724
306,春风化雨润无声——谈初中班主任管理工作措施,韦双凤,课程教育研究,2019-04-12,4,0,4,4724
307,万水千山总关“情”,高尚国,课程教育研究,2019-04-12,0,0,0,4724
308,试述教师的情感与教学,刘庆华,课程教育研究,2019-04-12,1,0,1,4724
309,例谈语文教学思维训练的基本策略,董丽,课程教育研究,2019-04-12,1,0,1,4724
310,心理效应在中学历史教学中的运用——以《洋务运动》一课为例,王沐,课程教育研究,2019-04-12,2,0,2,4724
311,让学生在语文情感教育之花中绽放,于洪伟,课程教育研究,2019-04-12,0,0,0,4724
312,如何摆脱中职生语文教学的困境,张国富,课程教育研究,2019-04-12,0,0,0,4724
313,"“萧关逢候骑,都护在燕然”解",田向荣,课程教育研究,2019-04-12,0,0,0,4724
314,浅析初中历史的概念教学,魏武勇；黄钰煌,课程教育研究,2019-04-12,2,0,2,4724
315,浅谈高中历史教学对学生创新能力的培养,赵彦秋,课程教育研究,2019-04-12,4,0,4,4724
316,巧借信息技术平台读《唐诗三百首》,严小青,课程教育研究,2019-04-12,0,0,0,4724
317,试论史料知识在初中历史教学中的有效应用,董锡超,课程教育研究,2019-04-12,1,0,1,4724
318,提高中职田径教学有效性的策略,饶程承,课程教育研究,2019-04-12,0,0,0,4724
319,浅谈个体差异下的体育课自主教学,黄建清,课程教育研究,2019-04-12,1,0,1,4724
320,中学篮球课程教学方法的创新设计,肖永杰；张博乐,课程教育研究,2019-04-12,2,0,2,4724
321,"善教者,教之益大——谈语文课堂的有效性建设",严利亚,课程教育研究,2019-04-12,0,0,0,4724
322,核心价值观下的特色校园文化建设,刘鹏飞,课程教育研究,2019-04-12,2,0,2,4724
323,乡镇中学家校合作培养学生的责任意识研究,罗天一,课程教育研究,2019-04-12,0,0,0,4724
324,"教育无小事,安全第一",李小静,课程教育研究,2019-04-12,1,0,1,4724
325,浅谈学生的自我教育,翟树发,课程教育研究,2019-04-12,0,0,0,4724
326,分析新课改下初中语文教学中的情感教育,陈小真,课程教育研究,2019-04-12,11,0,11,4724
327,以生为本的中小学语文课堂提问策略探究,杨艳萍,课程教育研究,2019-04-12,2,0,2,4724
328,提高初中历史课堂教学有效性策略探究,刘锡锋,课程教育研究,2019-04-12,6,0,6,4724
329,新形势下美术学创新发展在高中美术中的运用,曾臻,课程教育研究,2019-04-12,0,0,0,4724
330,创新德育管理  落实立德树人,李站立,课程教育研究,2019-04-12,3,0,3,4724
331,活化初中政治课教学之我见,宋秀梅,课程教育研究,2019-04-12,0,0,0,4724
332,小组合作  构建高效政治课堂,张小芳,课程教育研究,2019-04-12,1,0,1,4724
333,立足学科核心素养  提高二轮复习实效——以时政专题“坚持人与自然和谐共生”为例,黄莉,课程教育研究,2019-04-12,0,0,0,4724
334,"依托活动课程,落实核心素养——高中政治基于核心素养的活动型课程探索",王运杰,课程教育研究,2019-04-12,10,0,10,4724
335,"有所为,有所不为;有所不为,才能有所为——时事政治课组织与教学过程中的几点思考",郭碧新,课程教育研究,2019-04-12,0,0,0,4724
336,山区学校道德与法治教学生活化路径探寻,陈秀方,课程教育研究,2019-04-12,1,1,0,4724
337,让语文习作中“样例”绽放光芒——以初中语文教材的叙事类习作为例,潘灵娟,课程教育研究,2019-04-12,1,0,1,4724
338,论高中学生作文由模仿到创新的渐进过程,郭能全,课程教育研究,2019-04-12,1,0,1,4724
339,激发写作感情  提高写作素质,陈霞,课程教育研究,2019-04-12,0,0,0,4724
340,论网络音乐在中学音乐教育中的价值,刘亚兵,课程教育研究,2019-04-12,3,0,3,4724
341,初中信息技术《VB程序设计》高效课堂的探索,陈向忠,课程教育研究,2019-04-12,3,0,3,4724
342,如何在初中语文教学中培养学生的思维能力,刘富文,课程教育研究,2019-04-12,2,0,2,4724
343,高三数学课的反思性教学策略研究,蒋青松,课程教育研究,2019-04-12,1,0,1,4724
344,技工院校《管理学》课程实践教学体系设计,张海宇,课程教育研究,2019-04-05,0,0,0,4724
345,论大学生创业教育现状及市场化路径研究,李韵捷,课程教育研究,2019-04-05,2,0,2,4724
346,关于中职学校会计教学中微课的应用分析,葛百学,课程教育研究,2019-04-05,4,0,4,4724
347,政府及非营利组织会计改革趋势视角下会计教学方向研究,马娟,课程教育研究,2019-04-05,1,0,1,4724
348,跨境电商创业人才培养模式的探索与实践——以中山职业技术学院为例,李智超,课程教育研究,2019-04-05,0,0,0,4724
349,基于共享经济下共享单车发展问题及对策研究,欧政成；安迪；彭丹,课程教育研究,2019-04-05,0,0,0,4724
350,中职导游服务技能课程中任务驱动法高效运用的探讨,孟柏含,课程教育研究,2019-04-05,1,0,1,4724
351,探究社交媒体营销对旅游者决策行为的影响研究,邱振东,课程教育研究,2019-04-05,0,0,0,4724
352,对雄安新区成为全域旅游实践的新沃土的展望,刘世倩；王莹莹,课程教育研究,2019-04-05,1,0,1,4724
353,以构建创新实践平台为导向的汽车营销与服务专业教学改革研究,张丽婷,课程教育研究,2019-04-05,2,0,2,4724
354,ESP理论下的高校经济类专业英语课程改革实践报告,高路,课程教育研究,2019-04-05,0,0,0,4724
355,RFID技术在图书馆的创新应用研究,秦旗,课程教育研究,2019-04-05,0,0,0,4724
356,“校企合作  产教融合”在网络与新媒体专业人才培养模式践行,宋采桥,课程教育研究,2019-04-05,4,0,4,4724
357,“新工科”背景下无线传感器网络原理课程教学模式探索,周天清；赵军辉；董晶亮；李光辉；李轩,课程教育研究,2019-04-05,1,0,1,4724
358,互联网辅助线性代数教学的探究,于巍；姜雪；许爽爽,课程教育研究,2019-04-05,0,0,0,4724
359,高职数学信息化教学分析,赵玉洁,课程教育研究,2019-04-05,1,0,1,4724
360,基于慕课的新疆国语在线教育模式可采用的策略,肖志强；崔琳,课程教育研究,2019-04-05,0,0,0,4724
361,网络环境下汉语言文学教学模式探析,肖红梅,课程教育研究,2019-04-05,2,0,2,4724
362,新媒体下基于专业导向培养的大学英语混合式教学探究,薛媛媛,课程教育研究,2019-04-05,1,0,1,4724
363,基于微课的高职大学英语翻转课堂实证研究,陆群华；徐丽月,课程教育研究,2019-04-05,0,0,0,4724
364,信息技术支持下的翻转课堂教学模式应用于中职英语视听说课上的研究,卫萍,课程教育研究,2019-04-05,2,0,2,4724
365,智能手机APP在二外日语教学中的应用探析,罗莉,课程教育研究,2019-04-05,1,0,1,4724
366,基于图片转为音频分析鉴定修改痕迹探讨,杜号军,课程教育研究,2019-04-05,0,0,0,4724
367,微课资源在小学数学课堂教学中的应用,安爽,课程教育研究,2019-04-05,4,0,4,4724
368,巧用微课辅助初中历史课堂教学,吴秀珠,课程教育研究,2019-04-05,0,0,0,4724
369,探讨微课在高中生物教学中的创新应用,杨婷婷,课程教育研究,2019-04-05,5,0,5,4724
370,电子书包环境下小学数学互动教学分析,周莹,课程教育研究,2019-04-05,2,0,2,4724
371,"活用“一师一优课”资源,促进师生创新思维——专递课堂的另类学习方法",杨咏梅,课程教育研究,2019-04-05,3,0,3,4724
372,信息技术在中职数学课堂教育中的实践与思考,王淋辉,课程教育研究,2019-04-05,4,0,4,4724
373,“互联网+”时代背景下的学前教育创新发展分析,杨雪娟,课程教育研究,2019-04-05,3,0,3,4724
374,"交互式电子白板,让小学语文阅读教学绽放异彩",张瑞聪,课程教育研究,2019-04-05,4,0,4,4724
375,高校创新创业教育课程体系的信息化构建,侯秋月,课程教育研究,2019-04-05,1,0,1,4724
376,多媒体教学探究,奂高平,课程教育研究,2019-04-05,3,0,3,4724
377,微课程教学在高中数学课堂中的开发及利用,孙雪,课程教育研究,2019-04-05,1,0,1,4724
378,初中信息技术课堂教学中微视频的合理应用,朱文静,课程教育研究,2019-04-05,3,0,3,4724
379,让多媒体成为高中语文课堂教学的好帮手,胡薇,课程教育研究,2019-04-05,1,0,1,4724
380,Java Web程序设计课程教学改革探索,刘进芬,课程教育研究,2019-04-05,2,0,2,4724
381,新工科背景下基于教师科研成果转化的实践教学研究,刘帅奇；赵杰；刘明；田晓燕,课程教育研究,2019-04-05,3,0,3,4724
382,刍议计算机辅助设计(Computer AidedDesign)教学的重要环节——“问题设计”,韩霄,课程教育研究,2019-04-05,0,0,0,4724
383,高校计算机教学改革的重点及实施路径,胡其荣,课程教育研究,2019-04-05,2,0,2,4724
384,任务驱动法在高职计算机教学中的运用,刘静,课程教育研究,2019-04-05,0,0,0,4724
385,创新创业教育在高职计算机类专业课程体系中的建设,官亚芬,课程教育研究,2019-04-05,1,0,1,4724
386,基于OBE培养模式的毕业要求达成度评价设计——以《移动通信》为例,姚誉；赵军辉,课程教育研究,2019-04-05,1,0,1,4724
387,浅谈职业院校电子与信息技术专业校企合作人才培养模式,陈伟；徐辉,课程教育研究,2019-04-05,1,0,1,4724
388,初中英语有效阅读策略的研究,杨溢,课程教育研究,2019-04-05,3,0,3,4724
389,论基于核心素养的高中英语阅读教学,高玲,课程教育研究,2019-04-05,4,0,4,4724
390,核心素养在高中英语阅读中的培养策略,王春霞,课程教育研究,2019-04-05,2,0,2,4724
391,提高农村初中生英语阅读能力的途径研究,张爱霞,课程教育研究,2019-04-05,4,0,4,4724
