序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
255,社会语言学视角下英汉动物类谚语中的女性形象,李金格； 黄凤鸰,英语广场,2020-10-25,0,0,0,2704
256,论应用型本科高校翻译教材建设,张立,英语广场,2020-10-25,1,0,1,2704
257,商务英语听说语篇的逻辑语义关系分析及其对教学的启示,李太珠,英语广场,2020-10-25,0,0,0,2704
258,目的论视角下跨境电商平台珠宝类商品介绍的翻译研究,田丹丹,英语广场,2020-10-25,4,0,4,2704
259,商务英语语言的经济学特性分析研究,蒋景东,英语广场,2020-10-25,0,0,0,2704
260,智慧课堂在民族院校大学英语教学中的应用研究,何晓彤,英语广场,2020-10-25,1,0,1,2704
261,大学英语混合式教学模式改革研究,王璐,英语广场,2020-10-25,3,0,3,2704
262,课程思政视角下高职英语教学改革实践与探索,李明娟； 刘静； 徐芳芳； 汪恒,英语广场,2020-10-25,7,0,7,2704
263,大学英语线上教学面临的挑战和机遇,陈琼,英语广场,2020-10-25,2,0,2,2704
264,职教英语课程思政的实施路径研究,缪茜惠,英语广场,2020-10-25,1,0,1,2704
265,基于在线自动评价系统的大学英语写作模式构建,罗莉； 郑丹清,英语广场,2020-10-25,1,0,1,2704
266,网络环境下的英语教育改革创新探究,何怡度,英语广场,2020-10-25,2,0,2,2704
267,从言语行为理论角度浅析英语谚语汉译,李阳,英语广场,2020-10-25,0,0,0,2704
268,广告中语用含糊的元语用分析,张雅琦,英语广场,2020-10-25,0,0,0,2704
269,课程思政融入大学英语课堂的探索与实施——以《全新版大学进阶英语2》Living Green单元为例,胡志红,英语广场,2020-10-25,1,0,1,2704
270,高职英语教学中融入思政教育的探索与实践,陆丽华,英语广场,2020-10-25,2,0,2,2704
271,网络环境下大学英语阅读“零课时”教学探究,喻昕,英语广场,2020-10-25,0,0,0,2704
272,基于班级QQ课程群的线上混合式教学初探——以“英语阅读”和“英语听力”课程为例,陶媛,英语广场,2020-10-25,0,0,0,2704
273,基于大数据分析的大学英语学习投入测量研究,代建军,英语广场,2020-10-25,0,0,0,2704
274,微课与翻转课堂联合教学在高职商务英语教学中的有效运用,宋晓丹,英语广场,2020-10-25,1,0,1,2704
275,雨课堂平台下的大学英语混合式教学模式探究,姜晓娜,英语广场,2020-10-25,0,0,0,2704
276,大学英语四级课程题库建设探析,毕云,英语广场,2020-10-25,0,0,0,2704
277,浅谈英文歌曲对大学英语听力课堂的辅助功能,王慧； 刘航,英语广场,2020-10-25,0,0,0,2704
278,大学英语教学中融入英美文学的价值分析,薛向颖,英语广场,2020-10-25,1,0,1,2704
279,高等院校英语线上教学的实践和思考,蒙睿,英语广场,2020-10-25,0,0,0,2704
280,基于核心素养下的小学英语语音与绘本融合教学研究,陈莹,英语广场,2020-10-25,6,0,6,2704
281,新时代小学英语教师趣商素养初探,吴琼,英语广场,2020-10-25,0,0,0,2704
282,基于六要素整合的高中英语读后续写教学,陈熙显,英语广场,2020-10-25,6,0,6,2704
283,渗透思维品质的初中英语思维可视化阅读教学模式研究,程璇,英语广场,2020-10-25,9,0,9,2704
284,主题意义下的中学英语阅读教学研究,宋晓亮,英语广场,2020-10-25,1,0,1,2704
285,"步步为营,循次而进——初中英语Reading课程中阶梯式提高学生阅读微技能",钱海燕,英语广场,2020-10-25,2,0,2,2704
286,基于主题语境的初中英语语法教学实践,陈雅丽,英语广场,2020-10-25,2,0,2,2704
287,巧借英语情境教学 体验语法学习的乐趣,金燕,英语广场,2020-10-25,2,0,2,2704
288,法律英语翻译的困境及走出困境的路径探究,武文锦,英语广场,2020-10-25,1,0,1,2704
289,学习者二语水平对同伴反馈活动的影响,刘真,英语广场,2020-10-25,0,0,0,2704
290,礼貌原则视角下美剧会话幽默研究——以《破产姐妹》(第一季)为例,盛佳林； 钱轶群,英语广场,2020-10-25,1,0,1,2704
291,文旅融合视角下张家界非物质文化遗产外宣翻译现状及对策研究,周莉,英语广场,2020-10-25,1,0,1,2704
292,浅析生态翻译学视角下陕西文化负载词的翻译策略,亢连连； 刘思齐； 姜华,英语广场,2020-10-25,2,0,2,2704
293,跨文化交际能力视域下的航空乘务英语教学研究,归虹,英语广场,2020-10-15,1,0,1,2704
294,基于需求分析的高职《汽车专业英语》教学改革调研报告——以湖南汽车工程职业学院校企合作项目为例,何辉,英语广场,2020-10-15,0,0,0,2704
295,中西方文化差异对格兰·菲利普斯中国诗歌创作及翻译的影响,何江昊； 于金红,英语广场,2020-10-15,0,0,0,2704
296,“三美论”视角下许渊冲英译《孤雁儿》评析,纪超峰,英语广场,2020-10-15,0,0,0,2704
297,《了不起的盖茨比》中的物质文化解读,罗朝秀,英语广场,2020-10-15,11,1,10,2704
298,生态批评视角下宫泽贤治作品中的平衡思想——以童话集《要求繁多的餐厅》为例,沈冰青,英语广场,2020-10-15,1,0,1,2704
299,《天使不敢涉足的地方》中人物塑造的反讽并置,胡斐； 徐伊凡,英语广场,2020-10-15,7,1,6,2704
300,瞬间的交错——从文体学角度解读《在一个地铁车站》的意象叙事,卫灵； 祁文慧,英语广场,2020-10-15,1,0,1,2704
301,从“男孩”到“男人”——《哈利·波特》中主人公的心智成长,许钰青,英语广场,2020-10-15,0,0,0,2704
302,英文戏剧表演在英美文学课堂中的实践探索,杜凌俊,英语广场,2020-10-15,0,0,0,2704
303,浅析《老人与海》中的象征意义,严佳怡； 祁文慧,英语广场,2020-10-15,13,0,13,2704
304,池井户润小说的现实观照与娱乐书写,左俊楠,英语广场,2020-10-15,0,0,0,2704
305,运用图式理论提升高中生英语读写素养,叶乐红,英语广场,2020-10-15,1,0,1,2704
306,核心素养背景下小学英语高效课堂的构建分析,李雯,英语广场,2020-10-15,4,0,4,2704
307,合作学习模式在高三英语试卷讲评课中的实践研究——以2019年江苏高考四篇阅读理解讲评为例,钱萍,英语广场,2020-10-15,0,0,0,2704
308,《英语广场》征稿启事,,英语广场,2020-10-15,0,0,0,2704
309,《中华人民共和国劳动法》的归化翻译策略,周秋璐； 祁文慧,英语广场,2020-10-15,5,0,5,2704
310,国产动漫《哪吒之魔童降世》中文化负载词的英译研究,闫佳佳； 陶俊,英语广场,2020-10-15,0,0,0,2704
311,中式英语现象研究,张杨； 戴雪芳,英语广场,2020-10-15,13,0,13,2704
312,文化差异与冲突下英文广告的发展及策略,张墨涵,英语广场,2020-10-15,3,0,3,2704
313,英语专业创意写作之行动研究,张金福,英语广场,2020-10-15,0,0,0,2704
314,会议口译信息缺失的生态补偿策略研究,周薇薇； 杨艳君； 王逸轩,英语广场,2020-10-15,2,0,2,2704
315,功能对等理论视角下的无灵主语句的翻译方法,黄麟迪； 周莉,英语广场,2020-10-15,7,0,7,2704
316,特殊时期高职英语在线课程思政建设探索,梁丽君,英语广场,2020-10-15,1,0,1,2704
317,教育国际化背景下大学英语翻译教学中的问题及对策探索,姚依萍,英语广场,2020-10-15,0,0,0,2704
318,商务英语教学中跨文化商务交际的多模态分析与实施,王继美,英语广场,2020-10-15,2,0,2,2704
319,任务型语言教学视阈下移动辅助语言学习的功能可见性,王丹妮,英语广场,2020-10-15,1,0,1,2704
320,思维导图在高职英语语法复习中的应用,韩玮,英语广场,2020-10-15,0,0,0,2704
321,混合式学习模式与产出导向法在高职英语线上课程中的教学实践,柴艺铭,英语广场,2020-10-15,1,0,1,2704
322,多模态教学模式应用于民办高校大学英语听力课程中的实证性研究,柯可,英语广场,2020-10-15,2,0,2,2704
323,窄式阅读在大学英语基础写作教学中的运用研究,张诗雨； 王琬棠,英语广场,2020-10-15,3,0,3,2704
324,微课在中学英语语法教学中的运用效果分析,马林,英语广场,2020-10-15,2,0,2,2704
325,语言结构顺应视角下的英译法律文本——以《中华人民共和国民法通则（2017修订版）》为例,居方； 张文静,英语广场,2020-10-15,2,0,2,2704
326,英文专利文献的语言特点及翻译——以林业类文献为例,万佳琦； 肖飞,英语广场,2020-10-15,1,0,1,2704
327,试论林业文献汉译技巧——以Forestry刊文为例,邵克凡； 葛纪红,英语广场,2020-10-15,1,0,1,2704
328,英语文学阅读课程批判性思维有效教学模式的构建,徐贞,英语广场,2020-10-15,0,0,0,2704
329,“以译者为中心”视角下MTI法律翻译人才培养模式探析,王希,英语广场,2020-10-15,3,0,3,2704
330,微媒体背景下英语互动教学模式探索,薛振红,英语广场,2020-10-15,1,0,1,2704
331,华为5G国外宣传片的多模态批评话语分析,陈倩,英语广场,2020-10-15,0,0,0,2704
332,浅析林纾翻译的影响,周秋璐； 祁文慧,英语广场,2020-10-01,6,0,6,2704
333,生态翻译学视角下人名的翻译研究——以《高兴》为例,刘青,英语广场,2020-10-01,18,0,18,2704
334,《百年孤独》范晔译本的译介模式探析,吉圆,英语广场,2020-10-01,0,0,0,2704
335,由生态翻译“译者中心论”看中国古诗自然景观的翻译,周润秋,英语广场,2020-10-01,8,0,8,2704
336,“三美”翻译理论指导下汉语诗歌修辞格翻译方法探讨,周圳； 张发勇,英语广场,2020-10-01,10,0,10,2704
337,翻译美学视域下儿童文学的审美再现——以《柳林风声》中译本为例,朱昀； 肖飞,英语广场,2020-10-01,4,0,4,2704
338,从尤金·奈达的读者反应理论看张培基《落花生》英译本,王欣睿,英语广场,2020-10-01,2,0,2,2704
339,译者主体性：《一小时的故事》译本鉴赏与情感再现,柴兰兰,英语广场,2020-10-01,6,0,6,2704
340,田纳西·威廉斯作品中的地域主题探析,姚颖,英语广场,2020-10-01,0,0,0,2704
341,石黑一雄小说对科技文明反思及其生态忧患研究——以《别让我走》为例,周淑莉； 肖何,英语广场,2020-10-01,16,1,15,2704
342,跨文化传播“第三空间”理论探讨,王李霞,英语广场,2020-10-01,1,0,1,2704
343,叙事理论的发展——经典与后经典的融合,马雁,英语广场,2020-10-01,3,0,3,2704
344,生态翻译学视域下高校简介网页英译探析——以农林类高校为例,吴赟； 祁文慧,英语广场,2020-10-01,11,0,11,2704
345,《英语广场》征稿启事,,英语广场,2020-10-01,0,0,0,2704
346,从会话分析角度剖析美国名人访谈脱口秀节目特点——以《奥普拉脱口秀》为例,孔荃,英语广场,2020-10-01,0,0,0,2704
347,原型理论与英语多义词研究,胡艳,英语广场,2020-10-01,0,0,0,2704
348,中西译作中的生态翻译艺术,陈浩煜； 钟艳萍,英语广场,2020-10-01,11,0,11,2704
349,变译理论视角下文学电影字幕的英译方法探究——以电影《我不是潘金莲》的字幕翻译为例,潘瑜,英语广场,2020-10-01,4,0,4,2704
350,生态翻译学视域下法律翻译人才培养探究,王希,英语广场,2020-10-01,16,0,16,2704
351,中华传统文化现象的中英文本对比,何瑞,英语广场,2020-10-01,0,0,0,2704
352,语言输出的注意功能在小学英语写作中的应用,李雪芸,英语广场,2020-10-01,0,0,0,2704
353,多模态教学模式对高中英语词汇教学的启示,张智慧； 易强,英语广场,2020-10-01,2,0,2,2704
354,开放英语网上协作学习教学设计探究,杨艳芬,英语广场,2020-10-01,0,0,0,2704
355,机器翻译软件对大学生英语学习的利与弊,顾悦； 张佳圆,英语广场,2020-10-01,0,0,0,2704
356,英语课堂教学中的“课程思政”研究,颜瑜,英语广场,2020-10-01,4,0,4,2704
357,初中英语读写教学中文化品格提升的研究,金鑫,英语广场,2020-10-01,2,0,2,2704
358,探究小学英语任务型教学的有效实施,杜愈惜,英语广场,2020-10-01,0,0,0,2704
359,思维导图在小学英语教学中的实践应用,黄小英,英语广场,2020-10-01,6,0,6,2704
360,浅析生态翻译理论在法律翻译中的应用——以“撤销”一词为例,居方,英语广场,2020-10-01,12,0,12,2704
361,“一带一路”建设背景下高职院校复合型外语服务人才培养策略,丁燕,英语广场,2020-10-01,1,0,1,2704
362,在校大学生英语类知识付费平台的需求调查研究,蔡亚芹； 王佳玉； 徐媛媛； 陈菲菲； 韩杰,英语广场,2020-10-01,0,0,0,2704
363,生态翻译理论视阈下的“译者中心论”——基于朱生豪的翻译实践,李嘉敏； 周莉,英语广场,2020-10-01,16,0,16,2704
364,基于OBE的高职商务英语专业教学构建,周媛,英语广场,2020-10-01,1,0,1,2704
365,英语师范生新媒体教学模式应用策略研究,王容,英语广场,2020-10-01,0,0,0,2704
366,职业院校英语课程项目化教学“双师型”教师队伍建设研究,龚红； 沈淼； 谢媛媛,英语广场,2020-10-01,2,0,2,2704
367,简析高校英美文学教学过程中人文思想的渗透策略,彭晓风,英语广场,2020-10-01,1,0,1,2704
368,大学英语翻译教学模式创新研究,张丽华,英语广场,2020-10-01,1,0,1,2704
369,BOPPPS教学模型下基于超星学习通的大学英语听说课程混合式教学实践探索,王娟,英语广场,2020-10-01,3,0,3,2704
370,数据分析在职业英语翻转课堂线上教学中的应用,范千千,英语广场,2020-10-01,0,0,0,2704
371,课程思政在英语教学中的可行性分析与实践研究,孙宁,英语广场,2020-10-01,5,0,5,2704
372,基于“互联网+”的高职英语翻转课堂的应用研究,卢显伟,英语广场,2020-10-01,1,0,1,2704
373,从翻译美学视角研究《唐诗三百首》许渊冲英译本,李雪连,英语广场,2020-09-25,2,0,2,2704
374,比较文学理念下英美文学的批判和认同分析,陆剑萍,英语广场,2020-09-25,9,0,9,2704
375,弗洛伊德人格理论下《魔幻玩具铺》女主人公身份的建构,明永萍,英语广场,2020-09-25,0,0,0,2704
376,规训与反规训——从《太太学堂》看17世纪法国女性处境,马静文,英语广场,2020-09-25,0,0,0,2704
377,从空间叙事看福克纳短篇小说《山上的胜利》,杜安琪； 胡勤,英语广场,2020-09-25,1,0,1,2704
378,从《玩偶之家》和《群鬼》看易卜生社会观的发展,陈娟,英语广场,2020-09-25,0,0,0,2704
379,翻译学视角下身份研究的主要路径与问题,梁志芳,英语广场,2020-09-25,0,0,0,2704
380,陕西民俗文化的英译现状研究——以曲江寒窑遗址项目为例,刘思齐； 亢连连,英语广场,2020-09-25,0,0,0,2704
381,翻译目的论视角下《哪吒之魔童降世》的字幕翻译探析,张艳芳,英语广场,2020-09-25,2,0,2,2704
382,关于独立学院非英语专业学生书面语中口语化倾向的研究,刘馨楟,英语广场,2020-09-25,0,0,0,2704
383,大学英语写作中时态修正的微变化研究,胡会丽,英语广场,2020-09-25,0,0,0,2704
384,地方师范院校英语专业思辨型人才培养路径探讨——以“英语写作”课程为例,王托兄,英语广场,2020-09-25,2,0,2,2704
385,思辨模型在英语测试中的作用研究,李珍,英语广场,2020-09-25,0,0,0,2704
386,基于英语学习活动观视角下的英语阅读教学设计中的策略选择,杨敏,英语广场,2020-09-25,4,0,4,2704
387,小学英语阅读教学中学科核心素养的培养探究,莫玉娟,英语广场,2020-09-25,10,0,10,2704
